,LVFAILURE,HISTORY,LVEDVOLUME,CVP,PCWP,HYPOVOLEMIA,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HR,ERRCAUTER,HREKG,HRSAT,ANAPHYLAXIS,TPR,ARTCO2,EXPCO2,VENTLUNG,INTUBATION,MINVOL,FIO2,PVSAT,VENTALV,SAO2,SHUNT,PULMEMBOLUS,PAP,PRESS,KINKEDTUBE,VENTTUBE,MINVOLSET,VENTMACH,DISCONNECT,CATECHOL,INSUFFANESTH,CO,BP
7022,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,1,1
7023,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,1
7024,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,1
7025,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
7026,1,1,1,1,1,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
7027,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,0,1,1,3,2,3,1,1,1,0,0
7028,1,1,1,1,0,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,1,1,1,1
7029,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,1,2,2
7030,1,1,1,1,0,1,1,1,2,2,1,2,2,1,2,0,1,1,0,2,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
7031,1,1,1,1,1,1,1,0,1,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,2
7032,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,2,0,1,1,3,1,1,1,2,1,1,1,2,0
7033,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,0,1,1,0,3,0,1,3,1,0,1,1,1,1,3,2,3,1,1,1,2,0
7034,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
7035,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7036,1,1,2,2,2,0,2,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,2,1,1,1,2,1,0,1,1,2
7037,1,1,2,1,2,0,1,1,0,1,0,2,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,0,1,1,1
7038,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,0,0,0,0,1,2,3,2,0,1,1,1,1,1,1,2,1,1,1,2,1
7039,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
7040,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7041,0,0,0,1,0,0,0,1,2,2,1,2,2,1,2,1,2,2,0,0,1,0,2,0,0,1,1,3,1,1,1,2,1,1,1,1,1
7042,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,3,3,2,3,1,0,1,0,0,1,1,3,1,3,2,3,1,1,1,2,0
7043,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
7044,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,2,1,1,1,2,0
7045,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,2,3,1,1,1,2,1,1,1,2,0
7046,1,1,2,2,2,0,0,1,2,2,1,2,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
7047,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,2
7048,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7049,1,1,2,1,2,0,0,1,1,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7050,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,0,0,0,0,1,2,3,2,0,1,1,2,1,1,1,2,1,1,1,2,0
7051,1,1,0,0,0,1,1,1,2,2,1,2,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7052,1,1,2,2,2,0,0,1,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
7053,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,2,1,1,1,2,2
7054,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,1,1,1,0,1,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7055,1,1,0,0,0,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,0,1,1,2
7056,1,1,2,2,2,0,0,1,0,1,0,1,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1
7057,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7058,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7059,0,0,0,0,0,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
7060,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7061,1,1,2,2,2,0,1,1,0,1,1,0,0,1,2,0,1,1,0,0,1,2,3,2,0,1,1,3,1,0,1,0,1,0,1,0,0
7062,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7063,1,1,0,1,0,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,3,1,0,0,1,1,1,1,2,2
7064,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,0,1
7065,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,1,0,1,1,1,2,0
7066,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,1,1,1,0,1,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7067,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,1
7068,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,2,3,1,1,1,2,1,1,1,2,0
7069,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,1,0
7070,0,0,0,1,0,1,0,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,0
7071,1,1,2,2,2,0,1,1,0,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,1,1,2,1,1,1,2,2
7072,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7073,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7074,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,1,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
7075,1,1,2,2,2,0,0,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,0,0
7076,1,1,0,0,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,3,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
7077,1,1,1,1,2,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
7078,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1
7079,1,1,1,2,1,1,1,0,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,2,1,1,1,2,2
7080,1,1,2,1,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7081,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,1
7082,1,1,2,1,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,1,2,2
7083,1,1,1,0,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,1,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,2
7084,1,1,1,1,0,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,2
7085,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,0,0,1,0,2,0,0,1,0,3,1,1,1,2,1,1,0,2,2
7086,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,2,0
7087,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7088,1,1,1,0,1,1,2,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7089,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,1,1
7090,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7091,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,3,3,0,1,1,0,1,0,0,1,0,3,1,2,1,2,1,1,1,2,1
7092,1,1,1,1,0,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7093,1,1,1,1,1,1,1,0,1,2,1,2,2,1,2,2,3,3,0,1,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,2
7094,1,1,1,1,1,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7095,1,1,1,1,1,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,1,1
7096,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,1,1,3,1,1,1,2,1,1,1,1,0
7097,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
7098,1,1,2,1,2,0,0,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
7099,1,1,2,2,1,0,1,1,2,2,1,2,2,0,0,2,3,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7100,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,3,1,0,0,0,0,1,1,3,1,0,1,1,1,1,1,2,2
7101,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7102,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,0,1,1,2,0
7103,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
7104,1,1,1,1,1,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7105,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,0,2,0
7106,1,1,2,1,2,0,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,0,1,0,2
7107,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
7108,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7109,1,1,1,1,1,1,1,0,0,0,1,2,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,1
7110,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,2,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
7111,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7112,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,1,2,2
7113,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,0
7114,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7115,1,1,1,1,1,1,1,1,0,1,0,0,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2
7116,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
7117,1,0,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
7118,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,3,3,0,1,1,0,1,0,0,1,1,3,1,2,1,3,0,1,1,0,0
7119,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,2
7120,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7121,1,1,2,1,2,0,0,0,1,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,1
7122,1,1,2,1,2,0,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,0,0
7123,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
7124,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
7125,1,1,1,1,1,1,1,1,2,2,1,0,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7126,1,1,2,2,2,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,0,1,3,1,0,1,1,3,1,0,0,1,1,1,1,2,0
7127,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,2,1,0,3,1,2,3,2,0,1,1,3,1,0,0,0,1,1,1,2,2
7128,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,2,1,1,1,2,2
7129,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,0,2,2
7130,1,1,1,1,1,1,1,1,2,1,1,0,0,1,2,0,1,1,0,3,0,1,3,1,0,1,1,1,1,3,2,3,1,0,1,1,2
7131,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,1,1,1,2,2
7132,1,1,1,1,1,1,1,1,0,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,1,2,2
7133,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,1,1,2,1,1,1,2,2
7134,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,1,1,2,2
7135,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7136,1,1,2,1,2,0,1,1,0,0,0,2,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7137,1,1,1,1,1,1,1,1,0,0,1,1,2,1,2,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,1,0,1
7138,1,1,2,2,2,0,1,1,1,0,1,2,2,1,2,0,1,1,0,3,1,2,3,0,1,1,0,3,1,0,1,2,0,0,1,0,1
7139,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,3,3,0,1,1,0,1,0,0,1,1,3,1,2,1,2,1,1,1,2,2
7140,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
7141,1,1,2,2,1,0,0,1,2,2,1,2,0,1,0,2,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2,1,1,1,2,0
7142,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7143,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
7144,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7145,1,1,2,2,2,0,0,0,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
7146,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,2,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
7147,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,1,1,1,3,1,0,0,1,1,1,1,0,0
7148,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
7149,1,1,2,2,2,0,0,1,2,2,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0
7150,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
7151,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,0,2,1
7152,1,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,2,0
7153,1,1,1,2,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
7154,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,2,0
7155,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,3,1,2,3,0,1,1,1,1,1,3,1,3,1,1,1,1,2
7156,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
7157,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,0,0
7158,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,0,1
7159,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7160,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7161,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,1,2,2
7162,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,0,1,1,2,0
7163,1,1,2,1,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,2
7164,1,1,2,1,2,0,0,1,2,2,0,1,1,1,1,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,2,3,1,1,0,1,1
7165,1,1,2,2,2,0,1,1,0,1,1,0,0,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,1,1
7166,1,1,2,1,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
7167,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,0
7168,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1,0,0,0,1,0,2,0,0,1,1,3,1,1,1,2,1,0,1,1,2
7169,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,1,1,0,2,0
7170,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,0,1,1,1,2,2
7171,1,1,2,2,2,0,0,1,0,1,0,0,2,1,2,0,0,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,0,1,0,1
7172,0,0,0,0,0,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,1,0,0
7173,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
7174,1,1,1,0,1,1,1,1,2,2,1,2,2,1,2,2,3,3,0,1,1,0,1,0,0,1,1,3,1,2,1,2,1,1,1,1,1
7175,1,1,1,2,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
7176,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7177,1,0,1,1,1,1,0,1,0,1,1,0,0,1,2,0,2,2,1,0,1,2,3,2,0,1,1,3,1,3,1,3,1,0,1,1,2
7178,1,1,1,1,1,1,1,1,0,0,1,1,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,1,1,0,0
7179,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
7180,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
7181,1,1,0,0,0,1,1,1,2,2,1,0,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7182,1,1,1,1,1,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7183,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
7184,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,0
7185,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,0,1,1,2,2
7186,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,1,0
7187,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
7188,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,3,3,0,1,1,0,1,0,0,1,1,2,1,1,1,2,1,1,0,1,0
7189,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,1,1,0,0,0,1,0,2,0,1,1,1,2,1,1,1,2,1,1,1,2,2
7190,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,1,2,0
7191,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,2
7192,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
7193,1,1,1,1,1,1,2,1,2,2,1,2,2,0,0,2,3,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
7194,1,1,1,1,1,1,2,1,0,1,0,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,1,1
7195,0,0,0,0,0,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,0,0
7196,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,2,1,2,1,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,0
7197,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
7198,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
7199,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,1,1
